Country,Year,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
CHN,1950,18180.02,16462.924,15036.94,13875.599,12952.431,12240.967,11714.737,11347.27,11112.099,10982.752,10953.793,11019.788,11049.098,10973.188,10828.689,10728.507,10659.354,10528.866,10305.248,10022.601,9750.879,9480.965,9225.825,9000.563,8801.879,8599.543,8385.407,8246.659,8219.137,8259.238,8291.4,8335.4,8316.73,8192.137,7996.933,7814.284,7633.073,7437.917,7231.276,7019.172,6798.444,6561.664,6369.297,6248.57,6170.134,6086.049,6016.267,5888.61,5665.648,5386.731,5119.869,4840.941,4630.244,4531.218,4500.294,4455.292,4418.447,4330.408,4155.217,3924.898,3704.261,3476.526,3272.997,3114.534,2981.929,2840.72,2704.528,2534.242,2309.105,2052.3,1805.835,1558.985,1346.287,1188.439,1068.415,949.241,839.203,730.507,615.855,501.352,399.474,306.61,229.189,171.303,128.674,91.879,61.53,39.031,23.72,14.272,12.985,10.808,8.449,5.91,3.19,1.619,1.313,0.999,0.677,0.348
CHN,1951,21682.813,17882.955,16268.777,14918.689,13810.011,12920.059,12223.038,11693.149,11323.301,11097.047,10982.354,10958.369,11022.941,11050.735,10974.892,10831.207,10730.095,10658.79,10526.349,10301.449,10017.907,9744.908,9473.461,9216.915,8990.478,8790.741,8587.183,8371.617,8231.543,8202.893,8241.864,8272.686,8315.268,8294.289,8166.093,7966.392,7779.26,7593.539,7393.573,7181.832,6964.526,6738.599,6496.504,6299.765,6176.119,6095.742,6009.375,5936.832,5807.329,5583.868,5304.946,5037.802,4759.07,4544.767,4436.321,4392.34,4334.872,4285.335,4186.428,4003.65,3768.098,3542.315,3310.126,3102.843,2941.158,2806.18,2663.658,2526.831,2358.645,2139.274,1890.809,1653.277,1416.403,1213.208,1063.445,950.794,839.611,737.542,638.309,535.385,433.839,344.39,263.836,196.848,146.482,109.228,77.291,51.678,33.07,20.234,12.104,10.8,8.982,7.016,4.903,2.642,1.434,1.094,0.743,0.383
CHN,1952,24029.305,21355.339,17427.76,15930.945,14668.809,13622.668,12773.839,12097.426,11568.531,11199.546,10984.219,10885.221,10866.429,10929.006,10955.036,10879.93,10738.328,10637.18,10564.351,10431.122,10206.915,9924.972,9653.095,9382.499,9126.802,8901.184,8702.159,8499.175,8284.083,8143.917,8114.388,8151.881,8181.084,8221.868,8198.756,8068.081,7865.632,7675.656,7487.048,7284.026,7069.039,6848.434,6619.287,6373.998,6174.611,6049.126,5967.51,5879.618,5804.946,5674.731,5452.734,5176.265,4911.187,4635.103,4419.074,4302.14,4245.465,4176.009,4114.189,4005.263,3816.493,3577.77,3348.821,3114.211,2904.994,2741.504,2605.339,2462.758,2326.504,2161.902,1950.242,1712.323,1485.834,1261.046,1069.161,928.818,824.549,722.354,629.168,540.294,450.03,362.363,286.159,218.651,162.709,120.32,88.782,61.992,41.352,26.805,16.562,9.827,8.517,7.074,5.518,3.851,2.07,1.146,0.778,0.399
CHN,1953,25213.275,22385.383,19920.288,16963.185,15583.979,14410.078,13426.785,12619.398,11963.935,11436.406,11068.545,10864.221,10780.878,10767.255,10827.805,10852.065,10777.745,10638.316,10537.205,10462.918,10329.005,10105.648,9825.496,9554.928,9285.375,9030.706,8806.067,8607.893,8405.63,8191.165,8051.011,8020.63,8056.629,8084.203,8123.171,8097.958,7964.915,7759.887,7567.225,7375.887,7169.979,6951.926,6728.206,6496.028,6247.747,6045.875,5918.658,5835.872,5746.527,5669.795,5538.969,5318.587,5044.751,4781.918,4508.663,4291.077,4165.803,4096.564,4015.259,3941.29,3822.496,3627.912,3386.215,3154.288,2917.447,2706.46,2541.298,2404.055,2261.519,2125.93,1965.008,1761.156,1533.881,1318.521,1105.892,925.375,794.488,698.615,605.418,521.117,442.592,364.962,291.138,228.139,173.633,128.697,94.261,68.419,46.759,31.069,20.565,12.905,7.558,6.244,5.175,4.028,2.802,1.5,0.787,0.403
CHN,1954,25318.336,22706.597,20408.688,18405.774,16554.257,15287.758,14197.977,13274.137,12505.454,11868.774,11340.946,10973.043,10779.027,10711.001,10702.48,10761.204,10783.779,10710.006,10572.302,10470.908,10394.935,10259.919,10036.707,9757.451,9487.336,9217.969,8963.522,8739.149,8541.199,8339.012,8124.496,7983.913,7952.588,7987.213,8013.254,8050.538,8023.154,7887.335,7679.093,7483.151,7288.495,7079.063,6857.272,6629.746,6393.82,6141.778,5936.799,5807.456,5723.244,5632.174,5553.15,5421.303,5201.834,4929.758,4668.328,4397.03,4177.207,4043.237,3961.277,3867.921,3781.628,3652.637,3451.656,3206.237,2970.613,2730.805,2517.392,2350.045,2211.294,2068.354,1933.002,1775.234,1578.513,1361.113,1156.149,954.953,785.182,663.293,575.475,490.939,415.218,346.744,281.444,221.167,171.11,129.373,95.249,68.621,48.367,31.745,20.932,14.419,9.305,5.325,4,3.3,2.557,1.769,0.937,0.394
CHN,1955,24456.476,22452.206,20631.046,18986.105,17510.489,16197.308,15039.669,14030.682,13163.452,12431.09,11811.201,11281.394,10912.28,10727.971,10675.072,10671.634,10728.715,10749.674,10676.216,10539.8,10437.801,10359.897,10223.347,9999.568,9720.325,9449.803,9179.767,8924.732,8699.912,8501.556,8298.804,8083.553,7942.093,7909.724,7943.083,7967.67,8003.386,7973.741,7834.71,7622.585,7422.735,7224.137,7010.512,6784.27,6552.21,6311.779,6055.169,5846.424,5714.541,5628.634,5535.545,5453.975,5320.687,5101.435,4830.255,4569.402,4299.198,4076.438,3933.332,3838.369,3732.646,3633.734,3494.12,3286.091,3036.162,2796.089,2552.546,2336.025,2165.956,2025.255,1881.455,1745.908,1590.799,1400.593,1192.395,997.193,806.808,647.26,533.996,453.966,377.837,310.467,251.842,198.685,151.783,114.533,85.452,62.051,43.157,28.435,16.806,10.846,8.309,5.729,3.104,1.766,1.433,1.091,0.738,0.377
CHN,1956,22599.268,23599.705,21906.377,20301.481,18792.631,17387.438,16080.132,14864.945,13816.398,12968.867,12289.819,11690.346,11161.838,10793.04,10610.635,10560.176,10556.154,10610.426,10629.097,10554.917,10418.766,10316.311,10237.463,10100.684,9877.783,9600.117,9330.949,9062.092,8808.262,8584.63,8387.285,8185.446,7971.239,7829.262,7794.055,7823.106,7843.483,7874.723,7841.461,7700.37,7487.211,7285.919,7085.525,6870.728,6644.211,6412.267,6171.79,5915.347,5704.867,5568.319,5475.871,5376.345,5287.932,5148.773,4925.475,4651.347,4387.455,4114.82,3888.069,3738.365,3635.534,3522.759,3416.834,3273.566,3066.988,2821.952,2587.206,2350.511,2139.219,1971.048,1830.731,1688.721,1555.062,1406.69,1230.499,1040.965,863.981,692.329,549.646,449.659,380.388,315.323,258.81,209.796,164.789,124.784,93.669,70.082,51.003,35.459,23.183,13.611,8.822,6.755,4.655,2.52,1.332,1.011,0.683,0.349
CHN,1957,20501.636,20545.22,22915.771,21519.73,20118.551,18734.333,17389.175,16078.381,14797.258,13701.867,12867.889,12237.048,11653.62,11122.639,10751.527,10569.721,10521.331,10516.702,10568.571,10585.099,10509.666,10372.802,10269.155,10188.799,10050.81,9827.192,9549.115,9279.375,9009.775,8755.329,8531.28,8333.521,8131.139,7916.433,7772.92,7734.638,7759.614,7775.951,7802.966,7765.867,7621.719,7406.004,7201.837,6998.221,6780.722,6552.311,6318.822,6076.579,5818.467,5604.752,5462.587,5362.967,5256.323,5160.469,5014.475,4785.555,4506.538,4237.74,3960.74,3728.398,3571.056,3459.657,3339.057,3225.393,3077.463,2870.85,2628.932,2397.809,2166.239,1958.64,1791.154,1650.213,1508.968,1376.23,1233.503,1070,897.689,737.57,583.336,456.418,368.931,309.872,255.357,209.242,169.445,132.226,98.802,73.569,55.282,40.369,28.049,18.121,10.528,6.87,5.257,3.618,1.956,0.926,0.625,0.321
CHN,1958,18522.423,19608.752,20210.47,22286.878,21185.969,19985.902,18723.383,17435.123,16117.493,14766.869,13621.63,12799.155,12215.148,11646.362,11111.553,10737.18,10555.514,10509.082,10503.834,10553.421,10567.837,10490.953,10353.021,10247.911,10165.829,10026.273,9801.368,9522.172,9251.175,8980.145,8724.434,8499.39,8300.708,8097.261,7881.502,7736.078,7694.611,7715.559,7727.878,7750.718,7709.673,7562.084,7343.25,7135.673,6928.3,6707.532,6476.635,6240.998,5996.361,5735.913,5518.405,5370.232,5263.153,5149.085,5045.509,4892.276,4657.128,4372.489,4098.078,3815.988,3577.44,3412.024,3291.732,3162.96,3041.231,2888.238,2681.068,2441.667,2213.596,1986.587,1782.169,1614.946,1473.02,1332.184,1200.035,1062.615,911.445,756.002,612.425,475.3,363.901,288.753,239.804,195.75,159.969,129.33,99.845,72.945,53.559,40.551,29.787,20.674,13.08,7.456,4.925,3.764,2.587,1.393,0.57,0.294
CHN,1959,17129.165,18924.281,20095.605,20712.757,21620.557,20818.151,19822.173,18683.969,17454.887,16132.381,14713.903,13520.267,12710.608,12174.592,11621.394,11083.546,10706.459,10525.211,10480.818,10474.955,10522.173,10534.443,10456.216,10317.421,10210.996,10127.306,9986.384,9760.525,9480.629,9208.778,8936.721,8680.126,8454.424,8255.115,8050.905,7834.414,7687.29,7642.681,7659.546,7667.807,7686.412,7641.458,7490.633,7268.995,7058.303,6847.467,6623.746,6390.697,6153.257,5906.584,5644.183,5423.189,5269.197,5154.778,5033.417,4922.231,4761.95,4520.893,4231.033,3951.394,3664.614,3420.183,3246.9,3117.846,2981.051,2851.395,2693.544,2486.126,2249.62,2024.966,1802.887,1601.981,1435.276,1292.574,1152.365,1021.007,889.135,750.6,612.359,485.635,365.926,270.304,207.678,168.973,135.507,110.172,88.791,67.127,46.831,33.355,25.675,19.1,13.226,7.989,4.356,2.963,2.258,1.546,0.825,0.27
CHN,1960,16779.3,18703.816,20011.468,20768.116,21039.618,20891.836,20390.628,19601.853,18591.374,17425.048,16101.418,14619.025,13380.318,12585.792,12099.353,11563.332,11023.968,10645.233,10464.915,10422.689,10416.225,10460.934,10471.023,10391.674,10252.411,10144.977,10059.915,9918.028,9691.855,9412.053,9140.117,8867.805,8611.054,8385.337,8185.971,7981.581,7764.977,7616.571,7568.942,7581.669,7585.841,7600.151,7551.411,7397.776,7173.961,6960.75,6747.047,6521.006,6286.468,6047.899,5799.89,5536.281,5312.425,5153.047,5031.603,4903.285,4784.797,4617.914,4371.627,4077.36,3793.28,3502.618,3252.994,3072.323,2934.865,2790.426,2653.204,2490.936,2283.86,2050.926,1830.332,1613.823,1417.004,1251.291,1108.22,969.036,838.846,712.904,587.413,466.787,357.299,255.369,175.817,125.908,97.569,74.8,59.996,47.947,34.175,20.551,13.029,10.707,8.344,5.732,2.871,1.239,0.989,0.743,0.498,0.255
CHN,1961,17850.678,17146.094,18621.686,19663.569,20306.164,20583.892,20563.468,20311.606,19701.259,18702.257,17445.905,16092.463,14608.432,13367.842,12573.253,12087.611,11550.194,11007.81,10626.704,10445.483,10403.219,10396.186,10440.096,10449.147,10368.388,10227.463,10118.342,10031.485,9887.911,9660.277,9379.109,9105.624,8831.598,8572.981,8345.209,8143.575,7936.778,7717.693,7566.216,7514.704,7522.995,7522.605,7532.073,7478.805,7321.267,7093.873,6876.749,6658.893,6428.4,6189.005,5945.192,5691.994,5423.541,5193.377,5025.493,4894.365,4756.734,4628.749,4454.761,4205.115,3909.996,3625.297,3335.106,3084.673,2900.633,2758.655,2610.989,2471.042,2309.269,2107.405,1882.986,1671.237,1464.431,1277.546,1121.369,987.761,858.574,738.371,623.628,511.078,404.197,307.96,219.256,150.225,106.731,81.925,62.866,50.496,40.303,28.69,17.161,10.786,8.86,6.899,4.734,2.367,0.995,0.747,0.499,0.252
CHN,1962,20037.857,20244.981,17409.714,18426.451,19195.665,19720.062,20002.346,20109.683,20109.24,19681.409,18699.969,17361.013,15985.904,14509.229,13274.273,12484.435,12002.533,11466.97,10924.844,10543.669,10362.638,10320.591,10313.029,10355.87,10363.826,10282.147,10140.413,10030.266,9942.139,9797.746,9570.028,9289.194,9015.813,8741.729,8482.81,8254.365,8051.685,7843.734,7623.495,7469.862,7414.77,7418.563,7413.603,7418.161,7360.676,7200.185,6970.584,6750.859,6530.164,6296.61,6053.803,5806.217,5549.353,5277.676,5042.589,4867.2,4727.163,4581.034,4444.31,4264.255,4012.759,3718.575,3434.982,3147.022,2897.295,2710.994,2565.351,2415.345,2273.518,2113.221,1917.805,1703.281,1501.681,1305.85,1130.055,984.382,861.067,742.681,633.216,530.39,431.491,339.031,256.656,181.742,123.672,86.87,65.753,50.527,40.671,32.399,23.021,13.66,8.472,6.956,5.41,3.707,1.849,0.784,0.522,0.256
CHN,1963,22856.457,21621.961,20657.597,17633.68,18192.115,18688.63,19094.398,19380.593,19614.684,19864.14,19618.657,18656.818,17238.684,15845.043,14378.91,13152.253,12368.861,11891.725,11359.172,10818.483,10438.07,10257.622,10215.882,10207.809,10249.492,10256.343,10173.926,10031.702,9920.777,9831.584,9686.694,9459.389,9179.499,8906.817,8633.273,8374.62,8146.006,7942.735,7734.094,7513.193,7357.756,7299.227,7298.542,7289.05,7288.716,7227.166,7064.093,6832.804,6610.975,6387.941,6151.857,5906.192,5655.398,5395.456,5121.171,4881.706,4699.242,4550.657,4396.402,4251.292,4065.602,3812.815,3520.201,3238.326,2953.211,2704.731,2516.592,2367.622,2215.621,2072.235,1913.755,1725.176,1520.954,1329.882,1145.388,980.998,846.083,733.267,625.875,527.321,436.565,351.449,273.522,205.105,144.061,97.011,66.939,49.537,38.153,30.817,24.473,17.335,10.151,6.154,5.049,3.917,2.678,1.328,0.56,0.269
CHN,1964,25629.488,23132.281,21226.699,19838.484,17906.119,18010.307,18236.996,18525.92,18816.81,19177.628,19676.335,19611.522,18666.469,17165.59,15749.591,14289.81,13067.953,12288.767,11815.031,11283.975,10743.195,10362.471,10182.096,10140.545,10131.942,10172.592,10178.364,10094.981,9951.864,9839.851,9749.344,9603.551,9376.017,9096.279,8823.526,8549.751,8290.632,8061.205,7856.767,7646.85,7424.666,7266.994,7204.881,7199.74,7185.714,7180.516,7114.75,6948.647,6715.025,6490.477,6264.489,6025.221,5776.018,5521.324,5257.588,4979.933,4735.438,4545.423,4387.916,4225.142,4071.281,3879.462,3624.68,3332.804,3051.844,2768.756,2520.818,2330.319,2177.621,2023.205,1877.863,1720.745,1538.433,1343.884,1162.744,989.006,835.497,710.901,608.211,511.451,423.471,344.466,272.819,209.13,154.403,106.983,70.763,47.303,33.545,25.952,21.102,16.658,11.73,6.689,3.865,3.165,2.444,1.66,0.815,0.286
CHN,1965,27851.964,24581.638,22079.369,20253.114,19010.831,18260.474,17910,17867.368,18040.532,18337.449,18826.88,19577.588,19693.503,18760.97,17170.364,15725.528,14265.477,13042.877,12264.373,11791.901,11259.942,10716.624,10333.866,10152.751,10111.203,10102.033,10141.836,10146.554,10061.821,9917.156,9803.54,9711.297,9563.933,9335.138,9054.286,8780.225,8504.977,8244.215,8012.924,7806.38,7594.219,7369.729,7209.094,7143.107,7133.479,7114.849,7104.753,7034.463,6864.566,6627.538,6399.239,6169.257,5925.707,5671.821,5412.058,5143.313,4861.015,4610.363,4411.915,4244.751,4072.7,3909.369,3710.537,3452.599,3160.14,2878.823,2596.485,2347.963,2154.234,1997.106,1839.568,1691.607,1535.137,1358.277,1172.539,1000.528,836.781,693.478,578.658,485.65,399.105,321.323,253.734,195.26,145.55,104.295,70.314,44.782,27.84,17.672,13.845,11.462,8.902,6.164,3.25,1.59,1.292,0.978,0.649,0.305
CHN,1966,28999.957,26916.963,24095.104,21889.289,20231.671,19054.405,18267.088,17779.314,17636.03,17814.507,18179.223,18685.756,19425.033,19535.348,18608.754,17031.162,15596.195,14144.846,12929.734,12156.435,11687.505,11159.286,10619.749,10239.247,10058.339,10015.595,10005.029,10043.033,10046.218,9960.686,9815.699,9701.442,9608.324,9460.52,9231.953,8951.733,8678.137,8403.219,8142.7,7911.504,7704.831,7492.446,7267.779,7105.879,7037.038,7023.541,7001.054,6986.857,6913.086,6740.845,6502.195,6272.043,6040.154,5794.643,5538.642,5276.65,5005.988,4722.329,4469.371,4267.073,4095.377,3919.29,3751.838,3551.599,3296.372,3009.331,2733.561,2457.696,2214.262,2022.913,1866.726,1711.063,1565.171,1412.948,1243.653,1067.67,905.227,751.202,617.471,511.635,427.129,349.106,279.724,219.81,168.023,124.128,87.741,58.896,37.891,23.692,14.853,11.428,9.452,7.334,5.072,2.667,1.359,1.03,0.685,0.322
CHN,1967,29635.687,26554.083,26128.254,23737.115,21814.251,20315.495,19196.682,18368.563,17741.896,17497.906,17682.582,18116.525,18642.672,19374.437,19479.764,18554.251,16981.388,15548.768,14098.52,12884.535,12112.403,11644.572,11117.341,10578.772,10198.548,10016.914,9972.766,9960.764,9997.184,9998.865,9912.092,9766.023,9650.531,9556.048,9407.035,9177.51,8896.469,8621.921,8345.908,8084.276,7851.964,7644.074,7430.345,7204.319,7040.309,6968.273,6950.866,6924.433,6906.091,6828.478,6653.006,6411.493,6178.298,5943.3,5694.556,5435.114,5169.539,4895.556,4609.064,4352.494,4145.316,3968.222,3787.205,3614.787,3412.111,3158.252,2875.107,2603.421,2332.56,2092.917,1902.936,1746.872,1592.259,1447.662,1298.866,1136.205,969.001,815.221,670.056,545.14,447.681,371.185,301.225,239.829,187.232,141.822,103.479,71.742,47.852,31.238,19.692,12.129,9.086,7.504,5.813,4.012,2.102,1.085,0.723,0.343
CHN,1968,29788.688,27379.205,25340.433,25420.103,23452.832,21807.317,20462.967,19399.189,18527.621,17759.898,17414.291,17605.754,18110.377,18657.812,19384.341,19485.001,18557.677,16984.63,15549.881,14096.2,12879.553,12106.183,11638.006,11110.13,10570.86,10189.738,10006.818,9961.129,9947.654,9982.608,9982.788,9894.497,9746.884,9629.787,9533.634,9382.938,9151.74,8869.003,8592.647,8314.68,8051.117,7816.953,7607.18,7391.424,7163.317,6996.67,6921.209,6899.832,6869.365,6846.816,6765.11,6585.849,6340.705,6103.724,5864.871,5612.103,5348.395,5078.395,4800.221,4509.987,4248.992,4036.272,3853.216,3666.693,3488.761,3283.009,3029.731,2749.607,2481.166,2214.475,1977.886,1788.683,1632.25,1478.206,1334.456,1188.628,1032.107,873.174,727.593,590.85,474.375,385.005,316.294,254.194,200.607,155.175,116.012,83.112,55.936,36.937,24.67,15.744,9.437,6.767,5.576,4.308,2.963,1.542,0.763,0.366
CHN,1969,29549.658,27942.41,26446.615,25062.944,24718.091,23176.048,21808.635,20618.947,19610.075,18694.511,17784.741,17336.882,17535.235,18111.082,18680.118,19401.663,19497.669,18568.172,16994.343,15556.908,14099.224,12879.44,12104.538,11635.836,11107.114,10566.941,10184.773,10000.491,9953.237,9938.279,9971.773,9970.446,9880.596,9731.371,9612.616,9514.746,9362.302,9129.334,8844.787,8566.509,8286.476,8020.87,7784.754,7573.005,7355.128,7124.838,6955.479,6876.543,6851.169,6816.638,6789.852,6704.001,6520.862,6271.974,6031.095,5788.275,5531.365,5263.268,4988.715,4706.222,4412.117,4146.571,3928.202,3739.083,3546.955,3363.411,3154.491,2901.701,2624.508,2359.228,2096.628,1863.018,1674.527,1517.667,1364.138,1221.184,1078.284,927.875,777.198,639.802,511.472,403.437,322.164,261.25,207.026,161.267,123.018,90.12,62.678,40.073,25.983,18.078,11.783,6.735,4.44,3.64,2.797,1.91,0.98,0.39
CHN,1970,29022.746,28178.82,27227.165,26194.667,25108.211,23994.681,22880.964,21793.944,20760.507,19807.537,18848.446,17796.64,17246.386,17451.518,18098.497,18688.814,19404.821,19496.083,18565.086,16991.627,15552.549,14091.915,12869.873,12093.995,11625.108,11095.92,10555.229,10172.288,9986.772,9937.981,9921.542,9953.542,9950.703,9859.353,9708.622,9588.288,9488.769,9334.682,9100.105,8813.946,8533.942,8252.034,7984.573,7746.671,7533.097,7313.252,7080.943,6908.985,6826.617,6797.248,6758.658,6727.634,6637.684,6450.786,6198.319,5953.706,5707.08,5446.2,5173.893,4894.968,4608.347,4310.57,4040.651,3816.767,3621.697,3424.082,3235.036,3023.085,2770.97,2496.924,2235.013,1976.716,1746.269,1558.631,1401.457,1248.559,1106.51,966.657,822.498,680.223,551.15,431.367,331.888,258.806,205.77,159.498,121.635,90.631,64.047,42.107,24.113,14.961,11.445,7.797,4.017,2.1,1.693,1.277,0.851,0.414
CHN,1971,28152.022,28687.266,27958.39,27087.939,26107.889,25050.216,23942.246,22811.306,21712.618,20687.459,19753.855,18802.329,17751.299,17200.529,17404.466,18049.759,18637.326,19349.428,19438.708,18509.06,16939.063,15502.884,14045.065,12825.503,12051.354,11583.648,11055.758,10516.409,10134.204,9948.584,9899.087,9881.839,9912.837,9908.971,9816.702,9665.09,9543.657,9442.823,9287.51,9051.907,8764.78,8483.552,8200.154,7931.042,7691.324,7475.674,7253.516,7018.793,6843.385,6756.115,6720.864,6676.405,6639.44,6543.542,6350.858,6092.812,5842.645,5590.464,5324.883,5049.118,4767.629,4478.75,4179.315,3907.427,3680.801,3482.771,3282.894,3091.992,2879.738,2629.503,2358.946,2100.985,1847.393,1621.833,1438.883,1286.54,1139.024,1002.457,869.905,735.648,604.838,486.988,378.559,289.013,223.486,176.283,135.336,103.116,77.042,54.337,35.182,19.899,12.461,9.524,6.479,3.328,1.793,1.347,0.895,0.438
CHN,1972,27052.536,27554.343,28396.138,27781.066,26990.392,26061.226,25030.678,23926.557,22776.674,21664.645,20646.182,19730.493,18785.066,17733.199,17181.074,17384.129,18028.731,18614.449,19323.743,19411.18,18481.456,16912.514,15477.03,14019.791,12800.833,12027.215,11559.957,11032.539,10493.691,10111.626,9925.607,9875.328,9857.241,9887.281,9882.38,9789.058,9636.337,9513.627,9411.333,9254.562,9017.57,8729.03,8446.143,8160.819,7889.647,7647.757,7429.716,7204.919,6967.439,6788.326,6696.026,6654.845,6604.454,6561.498,6459.513,6260.76,5996.754,5740.664,5482.556,5211.881,4932.246,4647.774,4356.205,4054.667,3780.4,3550.693,3349.405,3146.965,2953.919,2741.037,2492.292,2224.801,1970.386,1721.098,1500.068,1321.517,1173.764,1031.398,900.094,774.631,650.055,530.493,423.668,326.412,246.645,188.564,147.111,111.421,84.785,63.594,44.728,28.321,15.725,9.985,7.62,5.173,2.645,1.428,0.947,0.462
CHN,1973,25760.385,26841.152,27437.089,28115.258,27613.861,26902.74,26024.155,25020.372,23919.693,22750.422,21624.625,20612.487,19714.391,18774.722,17721.629,17167.943,17370.191,18014.337,18598.424,19305.169,19390.794,18460.652,16892.187,15456.869,13999.673,12780.868,12007.491,11540.502,11013.356,10474.802,10092.729,9906.241,9855.158,9836.222,9865.313,9859.375,9764.963,9611.081,9487.05,9383.26,9224.973,8986.505,8696.441,8411.788,8124.427,7851.093,7606.946,7386.438,7158.923,6918.604,6735.721,6638.354,6591.222,6534.877,6485.907,6377.793,6172.897,5902.833,5640.726,5376.595,5100.724,4817.119,4529.559,4235.193,3931.44,3654.695,3421.822,3217.2,3012.121,2816.858,2603.27,2355.922,2091.397,1840.433,1595.356,1378.775,1204.561,1061.346,924.079,797.992,679.575,564.641,456.29,360.46,274.347,204.339,153.684,117.971,87.528,66.471,50.159,35.128,21.467,11.552,7.51,5.718,3.869,1.964,1.014,0.494
CHN,1974,24345.009,25901.19,26926.596,27478.284,27827.265,27439.784,26808.47,25980.735,25003.991,23907.025,22718.63,21579.326,20573.766,19693.498,18759.819,17705.755,17150.64,17352.031,17995.567,18577.877,19281.9,19365.689,18435.354,16867.745,15432.941,13976.141,12757.786,11984.842,11518.241,10991.5,10453.377,10071.393,9884.482,9832.609,9812.83,9840.964,9833.99,9738.51,9583.499,9458.174,9352.909,9193.142,8953.253,8661.737,8375.387,8086.059,7810.626,7564.275,7341.346,7111.159,6868.052,6681.437,6579.021,6525.944,6463.653,6408.674,6294.451,6083.452,5807.386,5539.317,5269.216,4988.21,4700.694,4410.109,4113.013,3807.113,3527.953,3291.964,3084.053,2876.381,2678.945,2464.7,2218.813,1957.323,1709.876,1469.078,1257.005,1087.174,948.537,816.409,695.576,584.242,478.989,381.889,297.088,222.154,161.932,118.726,88.769,63.586,48.12,36.696,25.507,14.598,7.372,5.03,3.812,2.562,1.28,0.537
CHN,1975,22889.261,24793.379,26156.909,27032.392,27472.377,27529.404,27256.021,26704.771,25928.199,24978.849,23885.99,22678.887,21526.472,20527.846,19665.72,18738.359,17683.691,17127.339,17327.803,17970.5,18550.83,19251.883,19333.805,18403.603,16837.396,15403.607,13947.712,12730.235,11958.002,11491.962,10965.821,10428.327,10046.576,9859.314,9806.67,9786.057,9813.228,9805.22,9708.703,9552.613,9426.032,9319.322,9158.128,8916.902,8624.038,8336.093,8044.902,7767.466,7518.988,7293.705,7060.918,6815.093,6624.801,6517.367,6458.362,6390.143,6329.174,6208.877,5991.84,5709.86,5435.911,5159.927,4873.873,4582.541,4289.026,3989.296,3681.351,3399.866,3160.84,2949.71,2739.516,2539.975,2325.149,2080.813,1822.456,1578.62,1342.192,1134.708,969.325,835.319,708.381,592.849,488.642,393.115,307.306,233.573,169.851,119.442,83.704,59.517,39.607,29.741,23.211,15.871,7.721,3.186,2.548,1.904,1.253,0.596
CHN,1976,21417.921,23076.878,24779.927,26022.373,26843.176,27281.29,27389.455,27220.409,26744.197,25972.209,24984.75,23880.087,22673.794,21521.746,20523.452,19661.498,18733.671,17678.067,17120.653,17320.076,17961.755,18540.899,19240.598,19321.54,18390.967,16824.787,15390.934,13934.936,12717.393,11945.101,11478.971,10952.703,10415.065,10032.87,9844.73,9790.888,9768.983,9794.699,9785.203,9687.246,9529.676,9401.416,9292.87,9129.557,8885.862,8590.232,8299.289,8004.761,7724.049,7472.53,7244.197,7008.075,6758.856,6564.024,6450.387,6384.097,6308.682,6240.463,6113.119,5889.523,5601.404,5321.38,5039.43,4748.149,4452.595,4155.648,3853.062,3543.205,3259.357,3016.91,2802.158,2589.335,2387.591,2173.694,1934.783,1684.981,1449.975,1223.07,1025.329,869.333,744.536,627.21,521.39,426.889,341.004,264.547,198.881,144.062,101.934,71.399,49.961,32.916,24.794,19.329,13.198,6.404,2.932,2.197,1.444,0.674
CHN,1977,19959.454,22147.832,23252.034,24752.888,25873.45,26639.054,27075.039,27234.307,27169.762,26768.903,26001.933,24976.89,23861.037,22656.233,21505.198,20507.787,19646.474,18718.692,17662.728,17104.556,17302.828,17943.131,18520.77,19218.729,19298.644,18368.211,16802.918,15369.786,13914.485,12697.549,11925.639,11459.694,10933.607,10396.14,10013.728,9824.823,9769.817,9746.637,9770.888,9759.909,9660.561,9501.588,9371.711,9261.375,9096.028,8849.995,8551.768,8257.988,7960.29,7676.451,7422.015,7190.735,6951.387,6698.888,6499.605,6379.816,6306.273,6223.699,6148.261,6013.935,5783.883,5489.767,5203.805,4916.028,4619.663,4320.035,4019.807,3714.518,3402.908,3116.846,2871.105,2652.844,2437.506,2233.667,2020.82,1787.477,1546.384,1320.353,1103.114,915.241,768.734,653.225,545.589,449.551,364.82,288.636,221.586,164.033,118.16,84.345,59.036,40.363,26.196,19.827,15.43,10.515,5.081,2.556,1.68,0.771
